Name	ID	Label	Len	S	SW	p	q	d	sp	sq	sd	Pmax	a	b	c	d	
wt	33	_none_	181	3	+0.055	0	1	0	0	1	0	+10804.322	+0.006	-0.001	+0.976	-46.962	
wt	_seg_0_:33	_none_	36	0	+0.055	0	0	0	0	1	0	+2160.864	+0.061	-0.001	+0.925	+3.229	
wt	_seg_1_:33	_none_	68	0	+0.055	0	0	0	0	1	0	+4321.729	+0.008	-0.001	+1.183	-70.534	
wt	_seg_2_:33	_none_	64	0	+0.055	0	0	0	0	1	0	+3841.537	+1.422	-0.000	+0.477	+12.896	
wt	37	normal;	181	3	+0.085	3	2	0	0	1	1	+10804.322	-0.098	-0.001	+0.386	-7.055	
wt	_seg_0_:37	normal;	68	0	+0.085	0	0	0	0	1	0	+4321.729	+0.197	-0.001	+0.574	+13.332	
wt	_seg_1_:37	normal;	60	0	+0.085	1	0	0	0	1	0	+3601.441	+0.138	+0.006	+14.731	-19.986	
wt	_seg_2_:37	normal;	40	0	+0.085	0	0	0	0	1	0	+2400.960	-14.344	+0.029	+0.711	+2.471	
wt	2	_none_	181	3	+0.178	0	1	0	0	1	1	+10804.322	-0.002	-0.001	+1.081	+310.788	
wt	_seg_0_:2	_none_	72	0	+0.178	0	0	0	0	1	0	+4321.729	+9.162	+0.033	+0.551	+15.361	
wt	_seg_1_:2	_none_	44	0	+0.178	0	0	0	0	1	0	+2701.080	-0.076	-0.001	+5.757	+37.421	
wt	_seg_2_:2	_none_	52	0	+0.178	0	1	0	0	1	1	+3241.297	-1.540	-0.001	+0.398	+2.816	
wt	3	_none_	181	1	+0.079	1	2	0	0	1	1	+10804.322	-0.002	-0.001	+0.867	-11.608	
wt	_seg_0_:3	_none_	176	0	+0.079	1	2	0	0	1	1	+10804.322	-0.002	-0.001	+0.908	+3.334	
wt	5	_none_	181	3	+0.145	0	2	0	0	1	1	+10804.322	-0.606	-0.001	+0.392	+4.265	
wt	_seg_0_:5	_none_	36	0	+0.145	0	1	0	0	1	0	+2160.864	-0.296	-0.001	+1.867	+8.630	
wt	_seg_1_:5	_none_	64	0	+0.145	1	1	0	0	1	0	+3841.537	-0.027	-0.001	+0.633	-2.554	
wt	_seg_2_:5	_none_	68	0	+0.145	0	0	0	0	1	0	+4321.729	-0.072	-0.001	+1.836	+30.594	
wt	10	normal;ascus;	179	3	+0.013	1	1	0	0	1	1	+10804.322	-0.001	-0.001	+2.861	+1947.717	
wt	_seg_0_:10	normal;ascus;	56	0	+0.013	1	0	0	0	1	0	+3601.441	-0.405	-0.001	+0.525	+3.737	
wt	_seg_1_:10	normal;ascus;	40	0	+0.013	0	0	0	0	1	0	+2400.960	-8.320	+0.030	+0.442	+4.027	
wt	_seg_2_:10	normal;ascus;	68	0	+0.013	0	0	0	0	1	0	+4321.729	+0.009	-0.001	+0.991	+10.150	
wt	11	_none_	181	3	+0.227	2	1	0	0	1	0	+10804.322	-0.008	-0.001	+0.879	+42.551	
wt	_seg_0_:11	_none_	40	0	+0.227	1	0	0	0	1	0	+2400.960	+5.138	-0.001	+0.457	+8.320	
wt	_seg_1_:11	_none_	44	0	+0.227	0	1	0	0	1	1	+2701.080	+0.052	-0.001	+1.548	-3.307	
wt	_seg_2_:11	_none_	84	0	+0.227	0	1	0	0	1	1	+5402.161	-0.040	-0.001	+2.930	+58.394	
wt	12	_none_	181	1	+0.000	1	1	0	0	1	1	+10804.322	-0.001	-0.001	+0.726	+392.116	
wt	_seg_0_:12	_none_	176	0	+0.000	1	1	0	0	1	1	+10804.322	-0.006	-0.001	+0.871	+122.251	
wt	15	ascus;normal;	176	3	+0.000	0	1	0	0	1	0	+10804.322	+0.066	+0.002	+4.934	-35.470	
wt	_seg_0_:15	ascus;normal;	72	0	+0.000	0	1	0	0	1	0	+4321.729	+0.124	+0.009	+2.346	-9.908	
wt	_seg_1_:15	ascus;normal;	36	0	+0.000	0	0	0	0	1	1	+2160.864	-11.331	-0.001	+0.636	+1.347	
