Name	ID	Label	Len	S	SW	p	q	d	sp	sq	sd	Pmax	a	b	c	d	
wt	_seg_2_:22	_none_	56	0	+0.845	0	1	0	0	1	1	+3601.441	-0.006	-0.001	+1.018	+9.450	
wt	23	ascus;ascus;normal;normal;	181	1	+0.000	2	2	0	0	1	1	+10804.322	-0.008	-0.001	+0.675	+69.675	
wt	_seg_0_:23	ascus;ascus;normal;normal;	176	0	+0.000	1	2	0	0	1	1	+10804.322	-0.111	-0.001	+0.310	+0.156	
wt	24	ascus;normal;	181	2	+0.000	0	2	0	0	1	1	+10804.322	-0.049	+0.002	+6.963	+97.335	
wt	_seg_0_:24	ascus;normal;	100	0	+0.000	0	1	0	0	1	1	+6002.401	-0.002	-0.001	+0.630	+73.475	
wt	_seg_1_:24	ascus;normal;	72	0	+0.000	0	1	0	0	1	1	+4321.729	-0.040	-0.001	+2.267	+57.966	
wt	27	normal;	181	3	+0.011	0	1	0	0	1	1	+10804.322	-0.004	-0.001	+0.879	+59.717	
wt	_seg_0_:27	normal;	92	0	+0.011	0	1	0	0	1	1	+5762.305	-0.019	-0.001	+1.547	+60.210	
wt	_seg_1_:27	normal;	40	0	+0.011	0	1	0	0	1	1	+2400.960	-0.051	-0.001	+0.811	+10.881	
wt	_seg_2_:27	normal;	36	0	+0.011	0	0	0	0	1	0	+2160.864	-0.276	-0.001	+0.606	-1.079	
wt	28	_none_	181	2	+0.008	2	3	0	0	1	1	+10804.322	-0.010	-0.001	+1.682	+166.424	
wt	_seg_0_:28	_none_	136	0	+0.008	0	1	0	0	1	1	+8103.241	+0.008	-0.001	+2.223	-217.061	
wt	_seg_1_:28	_none_	36	0	+0.008	0	0	0	0	1	0	+2160.864	+0.570	-0.001	+0.831	+4.220	
wt	29	ascus;normal;	180	3	+0.000	0	1	0	0	1	1	+10804.322	+0.020	-0.001	+0.922	-38.431	
wt	_seg_0_:29	ascus;normal;	44	0	+0.000	0	0	0	0	1	0	+2701.080	-2.429	-0.001	+0.557	+0.843	
wt	_seg_1_:29	ascus;normal;	48	0	+0.000	0	0	0	0	1	0	+2881.152	+1.133	+0.012	+0.538	+3.810	
wt	_seg_2_:29	ascus;normal;	72	0	+0.000	0	1	0	0	1	1	+4321.729	+0.021	-0.001	+1.035	-12.997	
wt	30	normal;ascus;	181	1	+0.001	0	1	0	0	1	1	+10804.322	-0.551	-0.003	+0.361	+2.214	
wt	_seg_0_:30	normal;ascus;	176	0	+0.001	1	1	0	0	1	1	+10804.322	-0.006	-0.001	+1.037	+131.464	
wt	3	_none_	181	3	+0.027	0	1	0	0	1	1	+10804.322	+0.006	-0.001	+0.962	-0.571	
wt	_seg_0_:3	_none_	40	0	+0.027	0	0	0	0	1	0	+2400.960	-2.166	-0.001	+0.702	+2.529	
wt	_seg_1_:3	_none_	60	0	+0.027	1	0	0	0	1	0	+3601.441	-6.342	-0.002	+0.469	+1.945	
wt	_seg_2_:3	_none_	68	0	+0.027	0	0	0	0	1	0	+4321.729	+0.032	-0.001	+2.339	-34.680	
wt	4	_none_	181	1	+0.223	1	2	0	0	1	1	+10804.322	-0.001	-0.001	+0.952	+414.962	
wt	_seg_0_:4	_none_	176	0	+0.223	3	3	0	0	1	1	+10804.322	-0.003	-0.001	+1.000	+248.748	
wt	11	_none_	181	1	+0.085	3	1	0	0	1	1	+10804.322	+0.002	-0.001	+1.152	-262.441	
wt	_seg_0_:11	_none_	176	0	+0.085	0	1	0	0	1	1	+10804.322	+0.002	-0.001	+1.224	-265.299	
wt	12	_none_	181	3	+0.660	0	1	0	0	1	1	+10804.322	+0.006	-0.001	+0.992	-5.988	
wt	_seg_0_:12	_none_	64	0	+0.660	1	0	0	0	1	0	+3841.537	-0.006	-0.001	+1.014	+6.477	
wt	_seg_1_:12	_none_	40	0	+0.660	0	1	0	0	1	1	+2400.960	+0.091	-0.001	+0.842	+6.045	
wt	_seg_2_:12	_none_	64	0	+0.660	0	1	0	0	1	1	+3841.537	+0.050	-0.001	+3.679	-25.972	
wt	13	_none_	181	2	+0.031	0	1	0	0	1	1	+10804.322	+0.009	-0.001	+2.142	-174.104	
wt	_seg_0_:13	_none_	116	0	+0.031	1	1	0	0	1	0	+7202.881	+0.012	-0.001	+1.524	-86.765	
wt	_seg_1_:13	_none_	56	0	+0.031	0	1	0	0	1	1	+3601.441	-0.017	-0.001	+0.812	-0.771	
wt	15	_none_	181	3	+0.060	0	0	0	0	1	0	+10804.322	+0.003	-0.001	+0.520	+212.315	
wt	_seg_0_:15	_none_	44	0	+0.060	0	0	0	0	1	0	+2701.080	-0.059	-0.001	+2.977	+31.715	
wt	_seg_1_:15	_none_	60	0	+0.060	0	0	0	0	1	0	+3601.441	+0.042	-0.001	+0.779	+3.222	
wt	_seg_2_:15	_none_	64	0	+0.060	2	1	0	0	1	1	+3841.537	+0.090	-0.000	+3.878	-19.025	
wt	16	normal;	181	2	+0.018	0	1	0	0	1	1	+10804.322	-0.009	-0.001	+1.038	+74.873	
wt	_seg_0_:16	normal;	64	0	+0.018	0	0	0	0	1	0	+3841.537	+0.060	-0.001	+2.928	-24.582	
wt	_seg_1_:16	normal;	108	0	+0.018	0	1	0	0	1	1	+6482.593	-0.022	-0.001	+2.336	+82.823	
wt	20	_none_	181	1	+0.004	0	1	0	0	1	1	+10804.322	-0.295	-0.001	+0.381	+2.701	
wt	_seg_0_:20	_none_	176	0	+0.004	0	1	0	0	1	1	+10804.322	-0.010	-0.001	+0.846	+52.716	
wt	22	_none_	181	3	+0.051	1	1	0	0	1	1	+10804.322	-0.006	-0.001	+1.006	+101.610	
wt	_seg_0_:22	_none_	56	0	+0.051	2	1	0	0	1	1	+3601.441	+1.812	+0.002	+0.499	+11.477	
wt	_seg_1_:22	_none_	52	0	+0.051	0	1	0	0	1	0	+3241.297	+0.010	-0.001	+3.143	-127.153	
wt	_seg_2_:22	_none_	60	0	+0.051	0	1	0	0	1	1	+3601.441	+0.012	-0.001	+0.924	+7.694	
wt	23	normal;	181	3	+0.197	1	1	0	0	1	0	+10804.322	-0.171	-0.001	+0.425	-2.674	
wt	_seg_0_:23	normal;	56	0	+0.197	0	1	0	0	1	1	+3601.441	+0.934	-0.001	+0.452	+11.730	
wt	_seg_1_:23	normal;	52	0	+0.197	0	1	0	0	1	1	+3241.297	+0.038	-0.001	+0.801	+9.349	
wt	_seg_2_:23	normal;	60	0	+0.197	0	0	0	0	1	0	+3601.441	-0.225	-0.001	+0.681	+0.893	
wt	24	_none_	178	1	+0.435	0	1	0	0	1	1	+10804.322	-0.007	-0.001	+1.112	+78.950	
wt	_seg_0_:24	_none_	172	0	+0.435	1	2	0	0	1	1	+10804.322	-0.006	-0.001	+1.143	+89.041	
wt	25	_none_	181	3	+0.000	0	1	0	0	1	1	+10804.322	-0.004	-0.001	+1.051	+265.008	
wt	_seg_0_:25	_none_	76	0	+0.000	0	1	0	0	1	1	+4501.801	-0.872	-0.001	+0.271	+2.547	
wt	_seg_1_:25	_none_	48	0	+0.000	0	1	0	0	1	1	+2881.152	+0.022	-0.001	+0.874	+7.855	
wt	_seg_2_:25	_none_	44	0	+0.000	0	0	0	0	1	0	+2701.080	-0.150	-0.001	+2.642	+18.682	
wt	26	_none_	170	3	+0.099	1	1	0	0	1	1	+10804.322	-0.005	-0.001	+0.789	+44.808	
wt	_seg_0_:26	_none_	52	0	+0.099	0	0	0	0	1	0	+3241.297	-0.038	-0.001	+1.955	+35.516	
wt	_seg_1_:26	_none_	44	0	+0.099	1	0	0	0	1	0	+2701.080	+1.016	-0.001	+0.519	+8.623	
wt	_seg_2_:26	_none_	60	0	+0.099	0	0	0	0	1	0	+3601.441	+0.267	+0.026	+21.798	-11.108	
wt	29	_none_	181	2	+0.022	1	1	0	0	1	1	+10804.322	+0.013	-0.001	+1.809	-88.276	
wt	_seg_0_:29	_none_	40	0	+0.022	0	2	0	0	1	0	+2400.960	-0.082	-0.001	+4.101	+30.824	
wt	_seg_1_:29	_none_	132	0	+0.022	0	1	0	0	1	0	+8103.241	+0.007	-0.001	+0.558	+48.192	
wt	32	_none_	181	1	+0.276	5	1	0	0	1	1	+10804.322	-0.009	-0.001	+1.873	+179.761	
wt	_seg_0_:32	_none_	176	0	+0.276	0	1	0	0	1	1	+10804.322	-0.011	-0.001	+2.361	+181.718	
wt	34	_none_	181	3	+0.184	2	1	0	0	1	1	+10804.322	+0.008	-0.001	+1.161	-26.446	
wt	_seg_0_:34	_none_	44	0	+0.184	0	0	0	0	1	0	+2701.080	+0.106	-0.001	+5.808	-17.749	
wt	_seg_1_:34	_none_	48	0	+0.184	0	0	0	0	1	0	+2881.152	-0.549	-0.001	+0.438	+0.643	
wt	_seg_2_:34	_none_	76	0	+0.184	1	1	0	0	1	0	+4501.801	-0.002	-0.001	+1.115	+15.482	
wt	37	_none_	181	2	+0.000	2	2	0	0	1	1	+10804.322	-0.000	-0.001	+0.438	+248.417	
wt	_seg_0_:37	_none_	136	0	+0.000	1	1	0	0	1	0	+8103.241	-0.022	-0.001	+2.727	+126.311	
wt	_seg_1_:37	_none_	36	0	+0.000	0	0	0	0	1	0	+2160.864	+1.560	+0.045	+7.035	-0.173	
wt	38	normal;	181	3	+0.014	2	2	0	0	1	1	+10804.322	+0.002	-0.001	+0.651	-29.781	
wt	_seg_0_:38	normal;	48	0	+0.014	2	1	0	0	1	0	+2881.152	-0.011	-0.001	+0.547	+22.295	
wt	_seg_1_:38	normal;	40	0	+0.014	0	1	0	0	1	1	+2400.960	-0.056	-0.001	+2.863	+28.585	
wt	_seg_2_:38	normal;	80	0	+0.014	0	1	0	0	1	1	+4801.921	+0.183	-0.001	+0.424	+17.672	
wt	40	normal;	181	3	+0.007	0	1	0	0	1	1	+10804.322	+0.017	-0.001	+0.769	-5.575	
wt	_seg_0_:40	normal;	60	0	+0.007	1	1	0	0	1	1	+3601.441	+0.152	-0.001	+0.453	+8.576	
wt	_seg_1_:40	normal;	36	0	+0.007	0	1	0	0	1	0	+2160.864	-0.155	-0.000	+7.635	+22.676	
wt	_seg_2_:40	normal;	72	0	+0.007	0	0	0	0	1	0	+4321.729	-1.549	+0.000	+0.347	+2.715	
wt	42	_none_	181	2	+0.028	0	1	0	0	1	1	+10804.322	-0.055	-0.001	+0.481	-0.613	
wt	_seg_0_:42	_none_	80	0	+0.028	0	1	0	0	1	1	+4801.921	+0.013	-0.001	+1.237	-27.382	
wt	_seg_1_:42	_none_	92	0	+0.028	0	1	0	0	1	1	+5762.305	+0.010	-0.001	+0.896	-12.853	
wt	47	normal;	171	3	+0.243	1	1	0	0	1	1	+10804.322	+0.002	-0.001	+0.875	-116.741	
wt	_seg_0_:47	normal;	48	0	+0.243	0	2	0	0	1	1	+2881.152	-0.047	-0.001	+2.430	+31.761	
wt	_seg_1_:47	normal;	36	0	+0.243	0	0	0	0	1	0	+2160.864	-0.267	+0.001	+11.056	+17.928	
wt	_seg_2_:47	normal;	72	0	+0.243	3	1	0	0	1	1	+4321.729	-0.032	-0.001	+0.869	+2.500	
wt	3	normal;	181	2	+0.001	0	0	0	0	1	0	+10804.322	-0.009	-0.001	+1.430	+180.955	
wt	_seg_0_:3	normal;	132	0	+0.001	1	1	0	0	1	1	+8103.241	+0.018	-0.001	+1.897	-85.282	
wt	_seg_1_:3	normal;	40	0	+0.001	0	0	0	0	1	0	+2400.960	-0.108	-0.001	+3.422	+23.812	
wt	4	normal;	181	2	+0.077	0	1	0	0	1	1	+10804.322	-0.015	-0.001	+1.413	+100.508	
wt	_seg_0_:4	normal;	136	0	+0.077	0	1	0	0	1	1	+8103.241	+0.002	-0.001	+0.648	-24.359	
wt	_seg_1_:4	normal;	36	0	+0.077	0	1	0	0	1	0	+2160.864	+0.001	-0.001	+0.957	+3.550	
wt	8	normal;	181	1	+0.008	1	2	0	0	1	1	+10804.322	+0.018	-0.001	+0.822	-2.309	
wt	_seg_0_:8	normal;	176	0	+0.008	2	1	0	0	1	1	+10804.322	+0.017	-0.001	+0.821	-3.342	
wt	13	normal;	179	1	+0.000	0	1	0	0	1	1	+10804.322	+0.031	+0.000	+4.928	-63.465	
wt	_seg_0_:13	normal;	172	0	+0.000	2	3	0	0	1	1	+10804.322	+0.040	+0.003	+11.163	-68.623	
wt	15	normal;	181	3	+0.015	0	1	0	0	1	1	+10804.322	-0.009	-0.001	+0.382	-154.150	
wt	_seg_0_:15	normal;	36	0	+0.015	3	0	0	0	1	1	+2160.864	-14.901	+0.040	+0.512	+3.431	
wt	_seg_1_:15	normal;	48	0	+0.015	0	0	0	0	1	0	+2881.152	+0.084	-0.001	+3.175	-15.437	
wt	_seg_2_:15	normal;	84	0	+0.015	0	0	0	0	1	0	+5402.161	-0.723	-0.001	+0.406	+2.931	
wt	17	normal;normal;ascus;	178	3	+0.413	0	1	0	0	1	1	+10804.322	+0.003	-0.001	+0.817	+74.114	
wt	_seg_0_:17	normal;normal;ascus;	48	0	+0.413	0	0	0	0	1	0	+2881.152	-0.006	-0.001	+0.928	+5.473	
wt	_seg_1_:17	normal;normal;ascus;	44	0	+0.413	0	1	0	0	1	0	+2701.080	+0.113	-0.001	+5.684	-16.506	
wt	_seg_2_:17	normal;normal;ascus;	72	0	+0.413	0	0	0	0	1	0	+4321.729	-0.065	-0.001	+5.124	+45.594	
wt	19	normal;	181	3	+0.018	0	1	0	0	1	1	+10804.322	+0.111	-0.001	+0.412	+47.305	
wt	_seg_0_:19	normal;	36	0	+0.018	0	0	0	0	1	0	+2160.864	+0.085	-0.001	+0.893	+1.282	
wt	_seg_1_:19	normal;	40	0	+0.018	0	0	0	0	1	0	+2400.960	+0.364	-0.001	+0.753	+7.476	
wt	_seg_2_:19	normal;	92	0	+0.018	1	2	0	0	1	0	+5762.305	-0.010	-0.001	+1.012	+108.997	
wt	24	normal;	181	2	+0.000	0	1	0	0	1	1	+10804.322	+0.009	-0.001	+0.965	-89.805	
wt	_seg_0_:24	normal;	84	0	+0.000	0	1	0	0	1	1	+5402.161	-0.052	-0.001	+2.374	+47.077	
wt	_seg_1_:24	normal;	88	0	+0.000	0	1	0	0	1	1	+5402.161	-0.050	-0.001	+4.805	+62.561	
wt	9	_none_	181	1	+0.003	1	1	0	0	1	0	+10804.322	+0.360	-0.001	+0.384	+39.940	
wt	_seg_0_:9	_none_	176	0	+0.003	0	1	0	0	1	1	+10804.322	-0.000	-0.001	+0.746	+2913.722	
wt	15	normal;	181	3	+0.000	2	3	0	0	1	1	+10804.322	+0.064	-0.001	+0.642	+19.081	
wt	_seg_0_:15	normal;	36	0	+0.000	0	0	0	0	1	0	+2160.864	-0.087	-0.001	+2.299	+20.775	
wt	_seg_1_:15	normal;	88	0	+0.000	0	0	0	0	1	0	+5402.161	+0.020	-0.001	+0.803	+2.000	
wt	_seg_2_:15	normal;	44	0	+0.000	1	4	0	0	1	0	+2701.080	+0.128	-0.001	+4.387	-14.440	
wt	18	normal;	179	2	+0.001	0	1	0	0	1	1	+10804.322	+0.122	-0.001	+0.470	+32.204	
wt	_seg_0_:18	normal;	92	0	+0.001	1	1	0	0	1	0	+5762.305	-0.002	-0.001	+0.879	+5.155	
wt	_seg_1_:18	normal;	76	0	+0.001	0	2	0	0	1	1	+4501.801	-0.001	-0.001	+1.052	+23.291	
wt	21	normal;	177	2	+0.021	4	2	0	0	1	1	+10804.322	+0.530	-0.000	+0.364	+41.205	
wt	_seg_0_:21	normal;	116	0	+0.021	0	2	0	0	1	0	+7202.881	-0.025	-0.001	+4.479	+102.820	
wt	_seg_1_:21	normal;	52	0	+0.021	0	2	0	0	1	1	+3241.297	+2.352	+0.000	+0.395	+8.786	
wt	22	ascus;normal;	176	3	+0.327	1	1	0	0	1	0	+10804.322	+0.006	-0.001	+0.950	+3.222	
wt	_seg_0_:22	ascus;normal;	52	0	+0.327	0	0	0	0	1	0	+3241.297	+1.162	-0.001	+0.578	+10.913	
wt	_seg_1_:22	ascus;normal;	44	0	+0.327	0	0	0	0	1	0	+2701.080	-0.046	-0.001	+1.025	+9.926	
wt	_seg_2_:22	ascus;normal;	64	0	+0.327	0	1	0	0	1	0	+3841.537	-0.040	-0.001	+3.574	+58.580	
wt	24	normal;	187	2	+0.027	1	1	0	0	1	1	+11524.610	+0.024	-0.001	+0.887	+1.566	
wt	_seg_0_:24	normal;	108	0	+0.027	1	0	0	0	1	0	+6482.593	-0.019	-0.001	+1.444	+73.397	
wt	_seg_1_:24	normal;	68	0	+0.027	0	1	0	0	1	1	+4321.729	+0.230	-0.001	+0.410	+14.612	
wt	3	_none_	181	2	+0.090	3	3	0	0	1	1	+10804.322	+0.023	-0.000	+4.535	-85.675	
wt	_seg_0_:3	_none_	64	0	+0.090	0	0	0	0	1	0	+3841.537	+0.053	-0.001	+3.627	-30.728	
wt	_seg_1_:3	_none_	108	0	+0.090	2	1	0	0	1	1	+6482.593	+0.016	-0.001	+1.040	-6.910	
wt	5	normal;	181	2	+0.003	0	1	0	0	1	1	+10804.322	+0.320	+0.008	+0.389	+34.866	
wt	_seg_0_:5	normal;	128	0	+0.003	0	1	0	0	1	1	+7683.073	-0.005	-0.001	+1.836	+281.608	
wt	_seg_1_:5	normal;	44	0	+0.003	0	0	0	0	1	0	+2701.080	+0.236	-0.001	+1.044	+6.455	
wt	8	normal;	181	2	+0.002	1	2	0	0	1	1	+10804.322	+0.005	-0.001	+1.592	-261.192	
wt	_seg_0_:8	normal;	128	0	+0.002	0	0	0	0	1	0	+7683.073	-0.014	-0.001	+1.505	+101.399	
wt	_seg_1_:8	normal;	44	0	+0.002	0	1	0	0	1	0	+2701.080	+0.902	-0.001	+0.310	+9.213	
wt	11	_none_	181	3	+0.001	1	1	0	0	1	0	+10804.322	-0.014	-0.001	+2.277	+158.690	
wt	_seg_0_:11	_none_	64	0	+0.001	0	1	0	0	1	0	+3841.537	-0.149	-0.000	+9.770	+32.065	
wt	_seg_1_:11	_none_	68	0	+0.001	0	1	0	0	1	1	+4321.729	-0.052	-0.001	+0.871	+9.330	
wt	_seg_2_:11	_none_	36	0	+0.001	0	0	0	0	1	0	+2160.864	-11.183	-0.001	+0.544	+1.335	
wt	12	_none_	170	3	+0.008	1	1	0	0	1	1	+10804.322	+0.007	-0.001	+0.732	-29.672	
wt	_seg_0_:12	_none_	64	0	+0.008	0	1	0	0	1	0	+3841.537	-0.099	-0.001	+4.591	+35.553	
wt	_seg_1_:12	_none_	48	0	+0.008	0	2	0	0	1	1	+2881.152	+0.639	-0.001	+0.447	+9.501	
wt	_seg_2_:12	_none_	44	0	+0.008	0	0	0	0	1	0	+2701.080	+0.140	-0.000	+8.323	-14.693	
wt	14	normal;	181	3	+0.004	1	1	0	0	1	0	+10804.322	+0.007	-0.001	+0.818	-55.660	
wt	_seg_0_:14	normal;	96	0	+0.004	0	1	0	0	1	1	+5762.305	-0.033	-0.001	+2.600	+69.873	
wt	_seg_1_:14	normal;	36	0	+0.004	0	0	0	0	1	0	+2160.864	-0.100	-0.001	+4.114	+23.995	
wt	_seg_2_:14	normal;	36	0	+0.004	0	2	0	0	1	1	+2160.864	+0.062	-0.001	+2.223	-12.000	
wt	15	normal;	180	2	+0.001	0	1	0	0	1	1	+10804.322	+0.035	-0.001	+0.952	-1.262	
wt	_seg_0_:15	normal;	72	0	+0.001	0	0	0	0	1	0	+4321.729	-1.341	-0.001	+0.468	+2.830	
wt	_seg_1_:15	normal;	96	0	+0.001	0	1	0	0	1	1	+5762.305	-0.053	-0.001	+4.177	+49.417	
