frame,y,x,mass,size,ecc,signal,raw_mass,ep,frame.1,particle,category,label
91,704.034,633.014,34.188,1002,0.732,259.889,37.317,0.18600000000000005,91,5,wt,normal;
92,704.3939999999999,633.679,32.381,982,0.765,274.96,38.612,0.163,92,5,wt,normal;
93,703.8889999999999,633.369,32.364000000000004,949,0.77,254.818,37.335,0.184,93,5,wt,normal;
94,703.404,631.9490000000002,34.292,1030,0.688,321.63,38.243,0.125,94,5,wt,normal;
95,701.975,632.217,33.24,1009,0.7490000000000001,247.262,38.649,0.207,95,5,wt,normal;
96,702.257,631.812,33.966,1044,0.745,282.416,39.135,0.16399999999999998,96,5,wt,normal;
97,703.71,632.855,34.165,1018,0.741,277.446,37.938,0.166,97,5,wt,normal;
98,707.204,633.31,31.741,1030,0.742,287.546,41.317,0.157,98,5,wt,normal;
99,706.087,632.0930000000002,34.051,969,0.77,280.86,36.233,0.154,99,5,wt,normal;
100,704.189,632.331,33.648,959,0.7440000000000001,251.404,36.289,0.191,100,5,wt,normal;
101,704.6289999999998,633.1709999999998,32.284,1003,0.733,272.375,39.557,0.17,101,5,wt,normal;
102,703.904,632.6469999999998,32.27,937,0.759,250.818,36.97,0.187,102,5,wt,normal;
103,703.8839999999999,631.827,32.48,917,0.807,212.049,35.947,0.256,103,5,wt,normal;
104,703.932,630.4830000000002,32.153,953,0.763,251.99,37.738,0.189,104,5,wt,normal;
105,703.09,629.8919999999998,32.697,987,0.727,305.487,38.434,0.133,105,5,wt,normal;
106,703.61,629.873,33.056999999999995,1008,0.74,302.86,38.824,0.138,106,5,wt,normal;
107,706.1560000000002,631.318,31.527,1046,0.73,301.831,42.243,0.14400000000000002,107,5,wt,normal;
108,706.441,630.36,32.955,1004,0.7190000000000001,277.30400000000003,38.79,0.16399999999999998,108,5,wt,normal;
109,705.637,629.636,32.858000000000004,964,0.721,282.759,37.355,0.152,109,5,wt,normal;
110,703.168,629.3330000000002,33.139,951,0.757,263.061,36.538,0.173,110,5,wt,normal;
111,703.753,629.754,31.617,904,0.7390000000000001,259.647,36.404,0.16899999999999998,111,5,wt,normal;
112,704.425,629.4209999999998,31.46,914,0.7290000000000001,305.002,36.992,0.123,112,5,wt,normal;
113,702.908,629.774,32.799,957,0.742,297.245,37.151,0.136,113,5,wt,normal;
114,704.1260000000002,628.491,32.298,930,0.7659999999999999,235.262,36.662,0.211,114,5,wt,normal;
115,701.7660000000002,628.129,32.702,962,0.736,257.30400000000003,37.455,0.183,115,5,wt,normal;
116,703.442,628.644,32.561,979,0.73,265.789,38.282,0.174,116,5,wt,normal;
117,705.78,628.629,32.748000000000005,980,0.742,247.99,38.103,0.2,117,5,wt,normal;
118,702.393,629.339,32.027,967,0.7240000000000001,294.759,38.444,0.14,118,5,wt,normal;
119,703.133,629.219,30.895,930,0.746,291.588,38.327,0.13699999999999998,119,5,wt,normal;
120,706.1419999999998,630.5419999999998,30.124,904,0.7609999999999999,252.676,38.21,0.17800000000000002,120,5,wt,normal;
121,705.7360000000001,629.033,31.3,921,0.753,257.747,37.465,0.174,121,5,wt,normal;
122,704.98,629.443,31.734,894,0.75,231.848,35.87,0.209,122,5,wt,normal;
123,704.528,627.885,31.461,922,0.736,286.032,37.314,0.142,123,5,wt,normal;
124,704.409,628.837,33.915,949,0.7240000000000001,278.274,35.62699999999999,0.154,124,5,wt,normal;
125,707.845,628.9159999999998,32.235,911,0.6990000000000001,292.517,35.98300000000001,0.134,125,5,wt,normal;
126,707.6510000000002,629.155,32.579,902,0.754,238.09,35.25199999999999,0.2,126,5,wt,normal;
127,706.341,628.628,31.289,841,0.748,231.262,34.223,0.198,127,5,wt,normal;
128,708.2610000000002,629.575,31.581,827,0.7290000000000001,258.818,33.341,0.155,128,5,wt,normal;
129,705.3939999999999,629.007,32.063,860,0.73,260.818,34.151,0.159,129,5,wt,normal;
130,707.212,629.503,32.309,899,0.731,272.617,35.42800000000001,0.152,130,5,wt,normal;
131,708.275,628.095,32.036,911,0.711,250.233,36.207,0.183,131,5,wt,normal;
132,707.8439999999998,628.569,31.808000000000003,898,0.706,284.617,35.946,0.139,132,5,wt,normal;
133,707.2539999999998,628.611,31.711,927,0.7490000000000001,261.30400000000003,37.22,0.171,133,5,wt,normal;
134,707.195,628.005,31.952,945,0.6990000000000001,294.274,37.657,0.13699999999999998,134,5,wt,normal;
135,705.6110000000001,627.923,30.51,861,0.7609999999999999,241.262,35.931,0.18600000000000005,135,5,wt,normal;
136,704.268,628.1519999999998,31.585,887,0.6920000000000001,261.30400000000003,35.756,0.163,136,5,wt,normal;
137,704.252,628.25,29.682,844,0.758,219.12,36.204,0.221,137,5,wt,normal;
138,705.898,628.424,30.586,900,0.728,251.647,37.465,0.179,138,5,wt,normal;
139,705.992,627.909,31.682,895,0.73,297.245,35.968,0.127,139,5,wt,normal;
140,707.007,626.5369999999998,33.337,956,0.698,319.831,36.51300000000001,0.117,140,5,wt,normal;
141,705.441,626.809,33.232,895,0.726,282.96,34.291,0.14,141,5,wt,normal;
142,706.824,625.327,32.585,923,0.67,299.931,36.066,0.129,142,5,wt,normal;
143,706.959,625.84,31.834,950,0.764,235.605,37.996,0.215,143,5,wt,normal;
144,706.961,625.193,33.069,927,0.713,306.073,35.692,0.124,144,5,wt,normal;
145,706.21,623.587,30.45,847,0.721,246.43400000000003,35.417,0.175,145,5,wt,normal;
146,705.29,625.383,32.503,849,0.711,266.132,33.258,0.151,146,5,wt,normal;
147,706.1489999999999,625.003,32.138000000000005,898,0.6940000000000001,270.375,35.577,0.154,147,5,wt,normal;
148,708.946,626.137,31.901,943,0.654,308.659,37.63800000000001,0.124,148,5,wt,normal;
149,707.762,626.63,31.558000000000003,921,0.711,270.274,37.159,0.158,149,5,wt,normal;
150,706.217,627.7040000000002,30.38,855,0.73,235.747,35.833,0.193,150,5,wt,normal;
151,708.4010000000002,627.5459999999998,31.549,855,0.715,245.99,34.505,0.17800000000000002,151,5,wt,normal;
152,706.7810000000002,627.2919999999998,31.834,828,0.7440000000000001,220.877,33.117,0.213,152,5,wt,normal;
153,706.908,627.429,31.141,879,0.736,241.605,35.939,0.189,153,5,wt,normal;
154,705.062,626.72,31.723000000000006,837,0.741,219.948,33.594,0.217,154,5,wt,normal;
155,705.4689999999998,627.622,31.634,867,0.723,259.889,34.896,0.161,155,5,wt,normal;
156,705.887,626.993,29.956,833,0.713,256.818,35.406,0.159,156,5,wt,normal;
157,707.6239999999998,627.934,29.232,776,0.735,235.019,33.799,0.177,157,5,wt,normal;
158,702.4110000000002,626.845,30.316,779,0.695,255.161,32.717,0.15,158,5,wt,normal;
159,703.8860000000002,626.696,28.872,797,0.725,247.404,35.148,0.16399999999999998,159,5,wt,normal;
160,705.83,627.24,27.814,776,0.757,220.291,35.523,0.201,160,5,wt,normal;
161,706.2260000000001,626.77,30.043000000000006,785,0.77,217.12,33.269,0.209,161,5,wt,normal;
162,706.06,627.305,30.489,798,0.736,240.576,33.325,0.173,162,5,wt,normal;
163,706.3660000000001,628.534,28.806,771,0.755,199.321,34.079,0.244,163,5,wt,normal;
164,704.796,627.326,29.141,729,0.757,205.948,31.851,0.21600000000000005,164,5,wt,normal;
165,706.3660000000001,626.893,28.691,768,0.7240000000000001,236.09,34.082,0.173,165,5,wt,normal;
166,707.67,626.86,27.223000000000006,784,0.688,248.132,36.668,0.16,166,5,wt,normal;
167,706.076,625.9780000000002,28.733,779,0.72,274.132,34.52,0.13,167,5,wt,normal;
168,707.2639999999999,626.96,28.235,806,0.693,259.546,36.346,0.15,168,5,wt,normal;
169,706.1419999999998,626.378,26.475,729,0.748,223.463,35.06,0.183,169,5,wt,normal;
170,703.779,625.503,27.118,717,0.7659999999999999,198.635,33.664,0.228,170,5,wt,normal;
171,704.841,625.868,27.959,759,0.7290000000000001,258.818,34.565,0.142,171,5,wt,normal;
172,707.7589999999999,625.3240000000002,25.4,756,0.7040000000000001,253.404,37.896,0.14800000000000002,172,5,wt,normal;
173,708.755,625.137,25.568,752,0.6940000000000001,227.262,37.448,0.183,173,5,wt,normal;
174,706.062,625.254,29.986,719,0.767,184.593,30.53,0.265,174,5,wt,normal;
175,707.69,625.9259999999998,27.978,699,0.72,212.291,31.81,0.195,175,5,wt,normal;
176,708.097,627.101,26.916,729,0.742,235.848,34.485,0.165,176,5,wt,normal;
177,713.919,627.4780000000002,24.489,725,0.679,215.22,37.695,0.197,177,5,wt,normal;
178,710.6239999999998,627.107,28.532,731,0.732,216.291,32.621,0.196,178,5,wt,normal;
179,705.9069999999998,625.861,29.554,712,0.7,247.262,30.675,0.146,179,5,wt,normal;
180,709.255,626.93,27.332,751,0.75,227.22,34.985,0.183,180,5,wt,normal;
181,706.757,627.812,26.922,715,0.7490000000000001,196.735,33.815,0.232,181,5,wt,normal;
