frame,y,x,minor,area,convexity,perimeter,major,circularity,frame,particle,label
109,490.918,405.723,24.55,1379,0.795,272.475,71.51899999999999,0.233,109,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
110,531.214,408.38699999999994,23.803,1501,0.8029999999999999,276.375,80.29,0.247,110,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
111,561.915,426.94300000000004,22.93,1525,0.789,297.245,84.678,0.217,111,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
112,535.6080000000001,411.12199999999996,33.722,1181,0.847,207.22,44.591,0.34600000000000003,112,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
113,473.343,405.86,26.491999999999997,1606,0.787,306.902,77.186,0.214,113,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
114,469.00199999999995,409.365,26.009,1449,0.8190000000000001,285.931,70.934,0.223,114,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
115,504.634,402.845,26.195999999999998,1355,0.8109999999999999,274.96,65.859,0.225,115,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
116,553.8480000000001,417.115,23.146,1558,0.752,315.487,85.705,0.19699999999999998,116,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
117,558.771,423.36699999999996,23.915,1393,0.812,234.09,74.163,0.319,117,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
118,545.194,417.76099999999997,30.634,1205,0.863,201.463,50.083,0.373,118,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
119,512.4,407.719,26.538,1438,0.8009999999999999,271.546,68.993,0.245,119,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
120,483.76099999999997,404.499,25.651999999999997,1477,0.775,266.375,73.312,0.262,120,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
121,496.089,407.545,29.124000000000002,897,0.81,189.421,39.214,0.314,121,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
122,540.841,420.671,24.773000000000003,1617,0.762,372.642,83.10700000000001,0.146,122,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
123,560.188,434.42699999999996,22.872,1523,0.7879999999999999,326.558,84.78200000000001,0.179,123,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
124,560.635,439.805,24.627,1575,0.7709999999999999,302.558,81.43,0.21600000000000003,124,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
125,570.663,451.335,25.331999999999997,1604,0.72,334.014,80.62100000000001,0.18100000000000002,125,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
126,568.803,445.48900000000003,27.046,1575,0.8170000000000001,270.617,74.14699999999999,0.27,126,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
127,566.221,442.12300000000005,29.139,1576,0.794,316.70099999999996,68.863,0.19699999999999998,127,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
128,563.469,437.445,28.241999999999997,1194,0.777,263.546,53.82899999999999,0.21600000000000003,128,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
129,549.771,425.366,29.976,1257,0.8190000000000001,230.19099999999997,53.391000000000005,0.298,129,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
130,513.521,406.026,25.823,1704,0.79,346.25699999999995,84.01799999999999,0.179,130,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
131,487.597,402.023,23.494,1437,0.795,293.203,77.877,0.21,131,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
132,483.931,402.639,26.921,1477,0.8220000000000001,256.475,69.855,0.282,132,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
133,511.588,404.214,32.193000000000005,1162,0.858,193.907,45.957,0.38799999999999996,133,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
134,523.22,405.046,32.027,1517,0.8390000000000001,272.617,60.308,0.257,134,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
135,540.851,411.349,28.796,1548,0.8290000000000001,279.44599999999997,68.445,0.249,135,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
136,554.387,417.88,25.361,1442,0.8170000000000001,268.032,72.39399999999999,0.252,136,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
137,529.035,408.394,34.107,1015,0.84,206.635,37.89,0.299,137,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
138,498.583,401.849,26.247,1451,0.8220000000000001,276.617,70.387,0.23800000000000002,138,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
139,508.087,403.865,30.353,1420,0.836,270.375,59.567,0.244,139,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
140,530.614,409.24300000000005,31.346,1452,0.85,280.274,58.979,0.23199999999999998,140,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
141,542.018,415.51,27.105,1450,0.823,257.30400000000003,68.112,0.275,141,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
142,566.029,434.09,26.516,1513,0.794,301.58799999999997,72.65100000000001,0.209,142,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
143,567.875,437.59,26.447,1473,0.82,276.96,70.915,0.24100000000000002,143,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
144,556.981,428.462,28.267,1014,0.82,210.049,45.675,0.289,144,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
145,525.899,410.293,25.475,1297,0.77,279.30400000000003,64.824,0.209,145,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
146,491.798,408.212,26.116,1442,0.787,308.416,70.30199999999999,0.191,146,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
147,470.236,411.968,26.314,1462,0.809,266.375,70.74,0.259,147,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
148,474.58,408.87,26.761999999999997,1296,0.8190000000000001,276.57599999999996,61.658,0.213,148,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
149,480.543,408.62800000000004,27.016,1109,0.863,202.392,52.265,0.34,149,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
150,507.76199999999994,403.338,29.829,1401,0.836,245.019,59.802,0.293,150,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
151,550.602,419.314,27.174,1561,0.812,304.759,73.141,0.21100000000000002,151,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
152,558.822,425.74199999999996,27.083000000000002,1398,0.8029999999999999,273.203,65.723,0.235,152,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
153,553.3530000000001,421.531,31.781999999999996,1335,0.85,233.94799999999998,53.482,0.307,153,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
154,548.227,421.81199999999995,34.227,1311,0.856,221.362,48.769,0.336,154,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
155,543.141,420.38300000000004,31.0,1065,0.838,195.321,43.742,0.35100000000000003,155,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
156,537.388,416.82199999999995,28.294,1120,0.8170000000000001,229.706,50.401,0.267,156,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
157,543.163,420.418,32.278,1140,0.8440000000000001,194.25,44.968999999999994,0.38,157,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
158,539.497,416.879,28.694000000000003,1146,0.82,233.605,50.851000000000006,0.264,158,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
159,537.325,415.275,29.724,1262,0.8240000000000001,242.919,54.059,0.26899999999999996,159,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
160,527.455,410.788,30.055999999999997,1276,0.848,223.94799999999998,54.053999999999995,0.32,160,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
161,503.80300000000005,403.949,28.737,1407,0.785,272.96,62.34,0.237,161,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
162,503.8,404.86699999999996,35.249,1458,0.83,251.06099999999998,52.663999999999994,0.29100000000000004,162,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
163,517.619,407.185,34.646,1256,0.826,236.77700000000002,46.158,0.282,163,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
164,520.063,407.403,34.083,1221,0.8540000000000001,191.078,45.611999999999995,0.42,164,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
165,531.197,408.524,33.393,1138,0.836,212.049,43.391000000000005,0.318,165,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
166,525.784,408.55199999999996,32.713,1063,0.855,204.97799999999998,41.373999999999995,0.318,166,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
167,514.183,401.469,31.987,1273,0.84,215.362,50.672,0.345,167,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
168,515.345,401.465,32.207,1248,0.838,216.53400000000002,49.336999999999996,0.33399999999999996,168,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
169,516.477,400.465,30.738000000000003,1096,0.826,207.94799999999998,45.398999999999994,0.319,169,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
170,519.817,402.37300000000005,32.145,1125,0.8340000000000001,222.19099999999997,44.56,0.28600000000000003,170,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
171,522.797,403.02,32.608000000000004,969,0.8140000000000001,210.049,37.836999999999996,0.276,171,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
172,525.9069999999999,405.409,32.867,1115,0.8290000000000001,201.80599999999998,43.193999999999996,0.344,172,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
173,524.754,406.575,34.918,1114,0.853,206.635,40.62,0.32799999999999996,173,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
174,521.649,404.77099999999996,35.021,974,0.867,185.907,35.411,0.354,174,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
175,519.585,403.973,33.946,953,0.86,178.35,35.745,0.376,175,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
176,517.3580000000001,403.36400000000003,32.400999999999996,995,0.86,175.078,39.1,0.408,176,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
177,520.965,403.958,35.512,1143,0.8759999999999999,178.35,40.981,0.452,177,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
178,518.134,403.455,34.563,1121,0.843,196.97799999999998,41.29600000000001,0.363,178,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
179,517.934,403.55300000000005,34.094,1096,0.8240000000000001,228.333,40.93,0.264,179,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
180,519.512,404.465,34.977,1118,0.845,209.80599999999998,40.696999999999996,0.319,180,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
181,522.891,403.608,36.094,1201,0.843,225.019,42.36600000000001,0.298,181,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_2_R3D_PRJ,AFA851
1,565.974,459.504,36.55,2235,0.8490000000000001,325.144,77.858,0.266,1,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
2,544.42,414.093,27.928,2125,0.745,450.524,96.87899999999999,0.132,2,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
3,500.43699999999995,381.841,29.313000000000002,2063,0.633,458.38199999999995,89.60700000000001,0.12300000000000001,3,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
4,485.73699999999997,380.255,34.358000000000004,2206,0.647,406.441,81.75,0.168,4,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
5,493.085,373.871,25.256999999999998,1358,0.828,234.53400000000002,68.459,0.31,5,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
6,534.929,413.71,24.929000000000002,2154,0.7120000000000001,506.80800000000005,110.016,0.105,6,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
7,553.832,459.291,28.365,2533,0.7390000000000001,529.0509999999999,113.7,0.114,7,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
8,552.854,458.934,26.65,2231,0.765,460.281,106.589,0.132,8,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
9,550.4730000000001,444.681,26.66,1696,0.755,385.47,80.998,0.14300000000000002,9,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
10,548.462,426.57300000000004,24.561999999999998,1220,0.7490000000000001,276.86,63.243,0.2,10,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
11,532.0409999999999,393.485,19.588,843,0.7859999999999999,211.22,54.79600000000001,0.237,11,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
12,535.306,396.73199999999997,31.715999999999998,1631,0.847,244.81799999999998,65.477,0.342,12,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
13,549.994,421.224,29.768,2116,0.8059999999999999,398.19800000000004,90.506,0.168,13,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
14,555.6519999999999,452.55,28.035999999999998,2257,0.72,477.98,102.499,0.124,14,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
15,556.432,444.861,26.750999999999998,1804,0.792,342.6,85.863,0.193,15,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
16,545.4169999999999,398.651,27.748,1954,0.711,446.968,89.661,0.12300000000000001,16,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
17,508.98900000000003,372.236,28.151999999999997,2083,0.578,508.264,94.208,0.10099999999999999,17,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
18,531.8480000000001,379.305,27.713,1571,0.8029999999999999,296.316,72.17699999999999,0.225,18,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
19,550.665,397.34,29.814,1954,0.7709999999999999,354.6,83.448,0.195,19,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
20,549.4630000000001,395.283,30.389,1802,0.7809999999999999,323.63,75.499,0.21600000000000003,20,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
21,554.125,421.22900000000004,25.811999999999998,1844,0.7759999999999999,350.35699999999997,90.961,0.18899999999999997,21,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
22,559.736,451.2,25.061,2103,0.755,465.45300000000003,106.84299999999999,0.122,22,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
23,556.236,442.244,21.526999999999997,1748,0.754,391.955,103.38600000000001,0.14300000000000002,23,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
24,538.783,394.083,23.689,1119,0.826,239.84799999999998,60.145,0.244,24,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
25,505.49,359.829,26.78,1841,0.6729999999999999,391.81300000000005,87.53,0.151,25,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
26,525.854,365.827,33.373000000000005,2213,0.759,409.51199999999994,84.43,0.166,26,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
27,566.854,423.06699999999995,37.784,1291,0.888,187.179,43.503,0.46299999999999997,27,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
28,574.79,458.463,30.12,1879,0.664,374.985,79.43,0.168,28,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
29,572.855,438.648,29.228,1660,0.8270000000000001,279.688,72.315,0.267,29,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
30,562.496,405.541,29.737,1556,0.722,338.70099999999996,66.622,0.17,30,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
31,525.014,357.421,25.955,2029,0.6729999999999999,449.897,99.535,0.126,31,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
32,537.269,364.75,25.763,2021,0.772,392.541,99.882,0.165,32,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
33,567.924,407.551,27.134,1236,0.8170000000000001,217.94799999999998,57.998000000000005,0.327,33,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
34,575.72,455.23199999999997,27.386,1869,0.774,348.35699999999997,86.89299999999999,0.19399999999999998,34,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
35,577.391,453.792,22.451,1166,0.698,264.475,66.127,0.209,35,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
36,564.144,405.681,25.495,1612,0.818,289.688,80.505,0.24100000000000002,36,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
37,505.366,352.81800000000004,24.403000000000002,1844,0.652,353.63,96.213,0.185,37,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
38,497.12199999999996,349.62800000000004,20.784000000000002,1480,0.665,347.671,90.666,0.154,38,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
39,509.658,352.05699999999996,25.724,1793,0.652,372.843,88.74600000000001,0.162,39,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
40,541.099,363.816,23.829,1219,0.805,226.77700000000002,65.133,0.298,40,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
41,564.043,401.366,30.215999999999998,1470,0.835,235.40400000000002,61.943000000000005,0.33299999999999996,41,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
42,571.928,439.85,25.805,2000,0.705,376.985,98.681,0.177,42,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
43,571.5319999999999,444.087,23.022,1621,0.725,372.5,89.65,0.147,43,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
44,569.8480000000001,450.184,18.973,675,0.753,197.80599999999998,45.299,0.217,44,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
45,558.007,401.532,34.977,2188,0.8029999999999999,347.04400000000004,79.64699999999999,0.228,45,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
46,513.9590000000001,364.79400000000004,28.509,2269,0.754,412.68300000000005,101.335,0.16699999999999998,46,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
47,507.24199999999996,359.885,25.428,1946,0.82,330.215,97.439,0.22399999999999998,47,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
48,517.068,367.596,19.73,1042,0.7909999999999999,251.64700000000002,67.243,0.207,48,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
49,539.592,391.44300000000004,24.765,1898,0.7559999999999999,382.541,97.58200000000001,0.163,49,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
50,562.297,435.30300000000005,28.241,2281,0.705,454.624,102.837,0.139,50,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
51,561.9590000000001,434.093,27.221999999999998,2132,0.735,455.21,99.71799999999999,0.129,51,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
52,558.086,414.49300000000005,31.651,1794,0.759,329.63,72.169,0.207,52,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
53,535.9830000000001,364.871,29.66,2264,0.728,424.29900000000004,97.18799999999999,0.158,53,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
54,493.68800000000005,344.836,28.65,2007,0.6609999999999999,422.098,89.194,0.142,54,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
55,500.92800000000005,344.716,31.458000000000002,2003,0.752,379.81300000000005,81.069,0.174,55,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
56,507.94300000000004,346.73900000000003,33.150999999999996,1802,0.764,322.902,69.21,0.217,56,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
57,508.213,349.004,40.424,1817,0.828,292.073,57.23,0.268,57,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
58,511.589,352.041,47.336999999999996,1856,0.8370000000000001,272.718,49.92100000000001,0.314,58,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
59,524.4119999999999,377.986,26.655,1868,0.736,398.884,89.228,0.14800000000000002,59,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
60,523.61,372.83,28.721999999999998,1930,0.7609999999999999,426.24,85.55799999999999,0.133,60,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
61,535.096,393.07099999999997,22.982,1790,0.78,387.855,99.171,0.15,61,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
62,554.047,426.27,18.249000000000002,933,0.747,221.019,65.095,0.24,62,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
63,548.227,406.02099999999996,27.453000000000003,1870,0.74,376.884,86.729,0.165,63,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
64,536.9730000000001,379.152,34.569,1312,0.797,242.43400000000003,48.324,0.281,64,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
65,523.393,353.9,32.116,2028,0.711,386.156,80.4,0.171,65,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
66,518.635,351.01800000000003,30.006,1939,0.695,416.34,82.27799999999999,0.141,66,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
67,529.604,357.103,27.943,1590,0.732,282.274,72.45,0.251,67,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
68,544.75,378.085,31.705,1561,0.802,293.931,62.68899999999999,0.22699999999999998,68,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
69,561.4780000000001,409.695,24.095,1972,0.733,476.624,104.205,0.109,69,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
70,572.783,444.00199999999995,24.730999999999998,1718,0.6679999999999999,377.085,88.449,0.152,70,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
71,571.994,428.17,26.77,1711,0.7340000000000001,359.42800000000005,81.37899999999999,0.166,71,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
72,564.693,396.64300000000003,30.656,1589,0.8420000000000001,262.375,65.99600000000001,0.29,72,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
73,539.805,359.827,26.819000000000003,1798,0.75,356.25699999999995,85.36,0.17800000000000002,73,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
74,535.2330000000001,356.894,25.878,1791,0.765,383.12699999999995,88.119,0.153,74,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
75,544.16,367.08099999999996,27.349,1464,0.809,280.617,68.158,0.23399999999999999,75,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
76,547.556,370.36300000000006,33.282,1401,0.85,235.505,53.597,0.317,76,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
77,556.097,378.92699999999996,27.232,1430,0.812,267.889,66.861,0.25,77,1_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200828_3_R3D_PRJ,AFA851
