time,y,x,mass,size,ecc,signal,raw_mass,ep,category,particle
96,732.289,579.315,109.134,1207,0.775,299.58799999999997,41.515,0.16899999999999998,wt,3
96,330.314,572.952,30.7,609,0.789,180.49200000000002,30.67,0.235,wt,29
96,699.561,739.4169999999999,31.185,1060,0.809,205.22,38.83,0.316,wt,20
96,714.073,496.282,28.61,1264,0.746,363.87199999999996,40.906,0.12,wt,1
96,88.90700000000001,478.241,128.811,1573,0.778,323.286,51.273,0.18899999999999997,wt,24
96,329.305,876.803,149.3,765,0.807,173.421,33.083,0.32,wt,28
96,392.95099999999996,376.145,103.39200000000001,890,0.782,217.605,36.748000000000005,0.23600000000000002,wt,32
96,394.936,691.94,37.147,888,0.754,263.889,33.842,0.16,wt,33
96,18.695,567.549,119.197,719,0.769,206.635,31.959,0.212,wt,0
96,593.32,184.41,178.636,833,0.8,203.22,34.914,0.253,wt,37
96,683.059,185.326,159.444,1239,0.799,247.16099999999997,44.12,0.255,wt,21
96,685.807,312.078,114.444,645,0.768,182.83599999999998,29.913,0.242,wt,25
97,789.738,672.2489999999999,162.80100000000002,968,0.807,217.362,37.875,0.257,wt,6
97,796.091,485.55300000000005,11.514000000000001,1476,0.737,360.843,46.651,0.142,wt,5
97,798.428,797.752,106.85799999999999,622,0.775,164.69299999999998,29.884,0.28800000000000003,wt,22
97,804.2589999999999,935.2139999999999,126.573,762,0.765,196.97799999999998,34.158,0.247,wt,8
97,852.552,547.521,156.915,1643,0.743,355.085,55.566,0.16399999999999998,wt,9
97,900.7460000000001,588.394,41.285,1394,0.754,331.87199999999996,46.32,0.159,wt,12
97,987.428,475.347,152.904,1121,0.763,281.546,39.813,0.17800000000000002,wt,16
97,996.6489999999999,855.2080000000001,35.417,1330,0.752,321.73,45.056999999999995,0.161,wt,17
97,736.12,262.34,158.19899999999998,882,0.799,202.392,36.961,0.271,wt,2
97,1011.052,405.838,140.711,851,0.8170000000000001,191.66400000000002,37.324,0.29100000000000004,wt,18
97,731.8760000000001,580.215,50.964,1170,0.7759999999999999,260.132,40.406,0.217,wt,3
97,705.034,499.686,50.092,1680,0.688,427.654,61.486000000000004,0.115,wt,1
97,20.881999999999998,568.178,105.124,738,0.802,165.179,32.111999999999995,0.34,wt,0
97,79.01899999999999,470.35400000000004,157.036,1551,0.8079999999999999,306.17400000000004,56.42100000000001,0.20800000000000002,wt,24
97,332.119,874.328,45.0,810,0.797,195.80599999999998,35.181,0.265,wt,28
97,332.155,571.481,41.63399999999999,638,0.787,162.69299999999998,30.445999999999998,0.303,wt,29
97,389.523,376.07599999999996,113.70299999999999,866,0.78,209.94799999999998,35.524,0.247,wt,32
97,394.62199999999996,691.158,60.422,900,0.75,246.576,35.03,0.18600000000000003,wt,33
97,697.923,739.684,93.73100000000001,1083,0.7929999999999999,256.475,39.516,0.207,wt,20
97,593.979,185.135,9.926,860,0.775,220.19099999999997,34.378,0.223,wt,37
97,683.278,185.202,149.237,1218,0.8079999999999999,255.64700000000002,42.193999999999996,0.23399999999999999,wt,21
97,685.1139999999999,311.768,120.37899999999999,650,0.81,164.93599999999998,29.487,0.3,wt,25
98,798.577,796.2439999999999,129.174,626,0.8009999999999999,161.966,31.316,0.3,wt,22
98,794.664,485.369,158.806,1439,0.777,315.144,45.78,0.182,wt,5
98,735.696,263.26,154.722,817,0.765,193.078,34.625,0.275,wt,2
98,803.834,935.2330000000001,98.973,737,0.7929999999999999,178.007,33.762,0.292,wt,8
98,788.908,670.58,168.44,981,0.784,227.362,36.635999999999996,0.23800000000000002,wt,6
98,852.541,546.549,170.395,1675,0.71,416.24,54.931000000000004,0.121,wt,9
98,900.755,589.058,96.459,1413,0.758,339.286,45.45399999999999,0.154,wt,12
98,980.275,871.571,42.847,2482,0.696,583.519,90.26700000000001,0.092,wt,17
98,987.294,474.915,136.637,1104,0.762,248.09,39.56,0.225,wt,16
98,732.075,578.675,45.0,1187,0.7829999999999999,265.30400000000003,39.938,0.212,wt,3
98,698.913,739.565,132.089,1018,0.8270000000000001,219.706,36.421,0.265,wt,20
98,1010.725,405.12699999999995,158.96200000000002,866,0.815,235.605,36.535,0.196,wt,18
98,703.323,498.50800000000004,53.13,1684,0.66,456.86699999999996,64.028,0.10099999999999999,wt,1
98,20.775,566.3580000000001,82.50399999999999,734,0.7879999999999999,180.83599999999998,32.747,0.282,wt,0
98,77.329,459.94300000000004,143.746,1372,0.802,263.546,49.263000000000005,0.248,wt,24
98,329.968,875.615,176.987,777,0.8009999999999999,185.321,33.504,0.284,wt,28
98,328.69199999999995,572.93,36.573,640,0.7440000000000001,193.907,32.052,0.214,wt,29
98,389.441,375.269,96.633,869,0.7909999999999999,228.77700000000002,35.555,0.209,wt,32
98,397.16900000000004,691.613,105.376,906,0.7979999999999999,214.676,35.611999999999995,0.247,wt,33
98,685.538,310.818,52.125,639,0.78,175.765,30.276999999999997,0.26,wt,25
98,593.683,184.108,128.66,840,0.821,177.907,34.018,0.33399999999999996,wt,37
98,682.4780000000001,183.016,129.369,1224,0.804,258.718,42.725,0.23,wt,21
99,734.7639999999999,261.095,14.380999999999998,804,0.75,221.362,33.764,0.20600000000000002,wt,2
99,788.497,672.8580000000001,177.33700000000002,968,0.797,219.12,36.385,0.253,wt,6
99,795.6560000000001,484.588,8.915,1403,0.772,293.58799999999997,44.633,0.205,wt,5
99,797.85,797.8439999999999,66.571,625,0.8370000000000001,150.55100000000002,28.82,0.34700000000000003,wt,22
99,802.738,934.81,97.696,739,0.805,158.55100000000002,33.187,0.369,wt,8
99,852.7669999999999,547.638,162.121,1575,0.6940000000000001,454.281,53.11,0.096,wt,9
99,899.7339999999999,589.814,132.58,1343,0.768,292.416,43.308,0.19699999999999998,wt,12
99,980.2230000000001,871.493,36.254,2514,0.695,562.406,89.014,0.1,wt,17
99,988.387,476.221,150.57299999999998,1102,0.785,235.505,39.150999999999996,0.25,wt,16
99,733.143,576.318,93.50399999999999,1195,0.77,309.931,39.704,0.156,wt,3
99,1010.7310000000001,403.709,152.30100000000002,877,0.831,200.007,38.469,0.275,wt,18
99,713.9730000000001,493.91900000000004,125.94200000000001,1293,0.772,284.032,41.11600000000001,0.201,wt,1
99,686.5260000000001,310.699,139.97,619,0.8240000000000001,152.451,29.914,0.335,wt,25
99,701.3810000000001,739.701,153.435,1027,0.792,225.94799999999998,37.676,0.253,wt,20
99,19.972,567.6,86.98700000000001,729,0.792,181.078,32.799,0.27899999999999997,wt,0
99,82.329,468.81300000000005,150.524,1383,0.81,261.061,46.61,0.255,wt,24
99,331.976,875.818,15.124,765,0.8270000000000001,172.93599999999998,33.961,0.321,wt,28
99,390.031,375.551,74.055,894,0.767,228.333,37.309,0.215,wt,32
99,395.712,689.477,137.911,919,0.8170000000000001,211.94799999999998,35.547,0.257,wt,33
99,328.725,571.28,23.199,622,0.7659999999999999,194.735,30.642,0.20600000000000002,wt,29
99,593.398,183.405,151.607,831,0.8109999999999999,189.078,33.731,0.292,wt,37
99,685.1160000000001,184.185,172.03,1227,0.787,281.83099999999996,43.318999999999996,0.19399999999999998,wt,21
100,853.072,546.831,169.84599999999998,1621,0.6940000000000001,424.48199999999997,55.1,0.113,wt,9
100,790.5360000000001,675.717,159.59,979,0.773,272.718,38.066,0.165,wt,6
100,797.062,481.05400000000003,169.99200000000002,1339,0.747,328.902,42.878,0.156,wt,5
100,797.595,799.7539999999999,158.19899999999998,598,0.8140000000000001,138.55100000000002,27.979,0.391,wt,22
100,804.37,935.548,104.744,736,0.7979999999999999,182.97799999999998,34.008,0.276,wt,8
100,735.805,261.66700000000003,142.001,814,0.763,227.019,33.631,0.198,wt,2
100,979.177,872.825,46.292,2424,0.682,613.075,90.13600000000001,0.081,wt,17
100,989.069,476.665,130.46200000000002,1050,0.825,199.80599999999998,38.311,0.331,wt,16
100,1011.837,406.189,157.93200000000002,774,0.797,197.765,34.866,0.249,wt,18
100,898.9169999999999,588.823,104.859,1330,0.778,304.801,43.983000000000004,0.18,wt,12
100,732.515,577.341,102.265,1179,0.7440000000000001,310.902,39.05,0.153,wt,3
100,685.2919999999999,310.868,30.379,601,0.804,144.55100000000002,29.689,0.361,wt,25
100,84.23700000000001,472.728,142.028,1348,0.792,280.375,46.254,0.215,wt,24
100,328.789,573.077,61.26,613,0.7829999999999999,169.865,29.037,0.267,wt,29
100,332.75199999999995,874.345,14.380999999999998,794,0.8140000000000001,194.735,35.353,0.263,wt,28
100,389.399,375.404,95.315,861,0.7759999999999999,206.877,35.847,0.253,wt,32
100,396.18,690.278,81.469,892,0.799,210.291,34.28,0.253,wt,33
100,700.465,739.683,33.69,1034,0.7879999999999999,267.30400000000003,37.516,0.182,wt,20
100,18.827,568.089,129.806,739,0.7979999999999999,198.877,31.845,0.235,wt,0
100,593.31,182.363,28.496,817,0.8220000000000001,183.321,33.278,0.305,wt,37
100,686.672,185.89700000000002,152.447,1214,0.815,237.605,42.836000000000006,0.27,wt,21
100,703.7289999999999,497.371,50.29,1704,0.6409999999999999,479.73699999999997,63.461999999999996,0.09300000000000001,wt,1
101,735.539,261.531,154.722,786,0.7959999999999999,205.80599999999998,34.419000000000004,0.233,wt,2
101,788.7289999999999,670.578,87.274,939,0.7859999999999999,204.291,36.399,0.28300000000000003,wt,6
101,796.315,482.019,33.996,1380,0.7879999999999999,309.245,44.696999999999996,0.18100000000000002,wt,5
101,798.102,800.9860000000001,141.072,613,0.775,160.451,28.869,0.299,wt,22
101,804.2510000000001,937.222,112.62,726,0.818,178.35,35.574,0.287,wt,8
101,852.812,547.936,157.714,1664,0.72,463.93800000000005,55.341,0.09699999999999999,wt,9
101,987.437,476.494,166.908,1029,0.79,243.64700000000002,37.076,0.218,wt,16
101,994.465,854.6560000000001,41.82,1271,0.768,294.032,43.631,0.185,wt,17
101,732.768,576.766,165.06900000000002,1151,0.7509999999999999,288.86,38.913000000000004,0.17300000000000001,wt,3
101,900.985,589.203,78.056,1346,0.774,324.416,44.34,0.161,wt,12
101,700.117,738.676,19.747,1000,0.8220000000000001,223.019,37.223,0.253,wt,20
101,1011.0260000000001,405.639,141.34,843,0.81,211.66400000000002,36.648,0.23600000000000002,wt,18
101,685.722,310.39099999999996,142.125,616,0.7979999999999999,168.007,29.4,0.27399999999999997,wt,25
101,20.741999999999997,566.207,119.055,724,0.792,182.25,34.051,0.27399999999999997,wt,0
101,92.993,477.301,126.69,1545,0.787,305.83099999999996,58.25899999999999,0.20800000000000002,wt,24
101,329.691,572.2230000000001,157.891,617,0.7809999999999999,165.52200000000002,29.76,0.28300000000000003,wt,29
101,333.85900000000004,874.454,33.311,785,0.809,175.421,35.787,0.321,wt,28
101,386.48,375.668,91.432,820,0.7859999999999999,217.12,34.289,0.21899999999999997,wt,32
101,396.39599999999996,690.1310000000001,75.65100000000001,905,0.758,226.53400000000002,34.805,0.222,wt,33
101,704.165,498.986,46.146,1703,0.705,437.269,61.395,0.11199999999999999,wt,1
101,594.263,182.525,29.932,814,0.821,182.49200000000002,33.216,0.307,wt,37
101,687.185,186.416,159.04399999999998,1240,0.8140000000000001,257.404,44.372,0.235,wt,21
102,729.378,576.341,103.17299999999999,1102,0.782,253.06099999999998,39.637,0.21600000000000003,wt,3
102,735.3789999999999,261.161,158.19899999999998,749,0.795,196.97799999999998,32.978,0.243,wt,2
102,787.6489999999999,671.592,160.71,947,0.782,245.40400000000002,35.775,0.198,wt,6
102,794.2330000000001,485.05300000000005,163.30100000000002,1402,0.768,332.215,44.972,0.16,wt,5
102,795.33,799.873,127.569,581,0.8290000000000001,138.995,29.509,0.37799999999999995,wt,22
102,804.3330000000001,936.5989999999999,115.27799999999999,736,0.777,195.907,34.739000000000004,0.24100000000000002,wt,8
102,851.154,547.691,169.17700000000002,1585,0.6890000000000001,434.725,54.651,0.105,wt,9
102,899.465,590.1519999999999,81.87,1260,0.8079999999999999,239.019,42.251000000000005,0.27699999999999997,wt,12
102,988.068,474.376,173.928,1022,0.755,267.30400000000003,37.646,0.18,wt,16
102,995.395,854.422,45.785,1253,0.7859999999999999,270.617,42.858000000000004,0.215,wt,17
102,698.268,738.799,111.541,926,0.8079999999999999,204.392,35.010999999999996,0.27899999999999997,wt,20
102,1010.243,405.224,140.528,883,0.8440000000000001,189.765,37.001999999999995,0.308,wt,18
102,685.538,310.545,142.431,606,0.769,175.52200000000002,28.763,0.247,wt,25
102,683.931,185.606,157.751,1154,0.8290000000000001,233.40400000000002,42.145,0.266,wt,21
102,705.0360000000001,498.834,48.302,1657,0.645,438.281,64.169,0.10800000000000001,wt,1
102,18.694000000000003,567.298,126.573,731,0.779,188.25,32.376999999999995,0.259,wt,0
102,88.744,477.08,137.02100000000002,1444,0.7709999999999999,340.35699999999997,50.376999999999995,0.157,wt,24
102,330.171,574.1759999999999,62.021,601,0.763,160.108,28.075,0.295,wt,29
102,330.458,876.409,136.08100000000002,758,0.836,164.007,33.688,0.354,wt,28
102,387.825,375.87800000000004,123.275,801,0.807,200.291,33.264,0.251,wt,32
102,592.877,182.517,133.091,818,0.767,210.53400000000002,33.885999999999996,0.23199999999999998,wt,37
102,396.004,691.1669999999999,17.526,909,0.8029999999999999,207.563,35.396,0.265,wt,33
103,852.571,548.133,178.238,1610,0.7190000000000001,411.411,55.358999999999995,0.12,wt,9
103,737.1439999999999,262.818,140.013,787,0.745,248.233,34.387,0.16,wt,2
103,794.3330000000001,482.00699999999995,30.410999999999998,1366,0.737,318.70099999999996,44.577,0.16899999999999998,wt,5
103,791.176,671.8610000000001,149.931,927,0.789,215.706,34.968,0.25,wt,6
103,797.08,795.5360000000001,147.171,635,0.812,146.309,31.903000000000002,0.373,wt,22
103,803.7339999999999,935.955,116.565,726,0.789,185.563,33.528,0.265,wt,8
103,1011.2280000000001,404.897,145.923,823,0.843,166.894,36.39,0.371,wt,18
103,988.645,473.465,143.13,1024,0.7879999999999999,256.233,38.027,0.196,wt,16
103,995.9830000000001,853.69,41.82,1246,0.784,315.63,42.358999999999995,0.157,wt,17
103,730.697,576.415,98.65299999999999,1141,0.768,248.09,39.217,0.233,wt,3
103,899.816,589.273,63.435,1276,0.7929999999999999,252.919,42.786,0.251,wt,12
103,714.056,493.267,151.29399999999998,1276,0.785,309.487,41.012,0.16699999999999998,wt,1
103,697.29,739.133,27.180999999999997,982,0.807,210.291,37.085,0.27899999999999997,wt,20
103,685.047,310.062,35.134,598,0.7909999999999999,171.037,28.594,0.257,wt,25
103,88.882,467.272,157.218,1472,0.8079999999999999,307.487,48.674,0.196,wt,24
103,329.798,572.71,40.426,644,0.78,172.007,30.355999999999998,0.27399999999999997,wt,29
103,330.338,876.811,164.476,742,0.833,156.208,32.15,0.382,wt,28
103,388.038,377.12199999999996,72.031,805,0.782,194.97799999999998,34.199,0.266,wt,32
103,396.61199999999997,690.4910000000001,34.077,854,0.787,203.321,33.552,0.26,wt,33
103,20.098,566.637,130.914,717,0.758,181.078,32.084,0.275,wt,0
103,593.243,182.892,124.509,806,0.795,195.22,32.855,0.266,wt,37
103,683.817,182.15200000000002,168.93,1146,0.795,223.362,40.388000000000005,0.289,wt,21
104,790.314,672.2739999999999,160.253,942,0.78,266.96,35.323,0.166,wt,6
104,794.8539999999999,482.01199999999994,25.145,1407,0.752,363.42800000000005,44.833,0.134,wt,5
104,797.628,797.573,142.431,618,0.8440000000000001,146.208,29.018,0.363,wt,22
104,804.4010000000001,936.7689999999999,125.70700000000001,740,0.7829999999999999,181.66400000000002,34.876,0.282,wt,8
104,852.779,549.581,168.36599999999999,1621,0.708,442.86699999999996,57.358999999999995,0.10400000000000001,wt,9
104,899.84,590.013,65.376,1261,0.765,323.63,42.358999999999995,0.151,wt,12
104,988.804,473.974,169.695,1061,0.773,262.475,37.12,0.19399999999999998,wt,16
104,995.775,853.47,27.553,1251,0.777,269.546,42.919,0.21600000000000003,wt,17
104,1012.0889999999999,404.55300000000005,159.274,761,0.8240000000000001,180.208,35.275,0.294,wt,18
104,737.8580000000001,261.16700000000003,159.274,759,0.759,229.84799999999998,33.772,0.18100000000000002,wt,2
104,731.6439999999999,574.599,11.31,1146,0.765,286.86,38.536,0.175,wt,3
104,699.184,738.7819999999999,47.911,964,0.789,224.09,36.012,0.24100000000000002,wt,20
104,20.926,566.2769999999999,120.46600000000001,728,0.735,213.94799999999998,33.236,0.2,wt,0
104,709.5319999999999,498.31699999999995,55.008,1676,0.654,472.281,62.333999999999996,0.094,wt,1
104,86.45700000000001,459.569,163.78,1393,0.8059999999999999,281.002,52.523999999999994,0.222,wt,24
104,327.76300000000003,874.685,125.36200000000001,737,0.799,174.83599999999998,32.319,0.303,wt,28
104,387.106,376.265,60.945,796,0.787,204.149,34.059,0.24,wt,32
104,397.277,690.6030000000001,63.435,902,0.7879999999999999,245.40400000000002,34.764,0.188,wt,33
104,331.23400000000004,571.678,100.008,613,0.78,181.421,29.198,0.23399999999999999,wt,29
104,592.717,183.912,141.116,830,0.807,187.321,33.133,0.297,wt,37
104,684.493,182.253,122.661,1172,0.8320000000000001,259.99,41.5,0.218,wt,21
104,686.279,309.532,21.801,587,0.795,146.79399999999998,27.896,0.342,wt,25
105,851.738,548.1709999999999,163.379,1650,0.72,354.6,56.765,0.165,wt,9
105,791.0169999999999,671.706,24.677,931,0.81,198.392,35.091,0.297,wt,6
105,794.1419999999999,483.50199999999995,8.276,1480,0.7929999999999999,323.973,46.725,0.177,wt,5
105,798.0160000000001,796.4939999999999,115.866,639,0.813,143.966,31.095,0.387,wt,22
105,804.562,935.189,125.70700000000001,727,0.807,179.421,34.533,0.284,wt,8
105,900.492,589.568,106.699,1317,0.755,311.73,43.763999999999996,0.17,wt,12
105,737.5039999999999,260.721,132.879,766,0.7979999999999999,196.149,33.13,0.25,wt,2
105,988.3969999999999,474.35400000000004,140.528,1059,0.807,226.19099999999997,37.426,0.26,wt,16
105,995.44,852.5210000000001,16.699,1308,0.7340000000000001,333.38699999999994,43.153,0.14800000000000002,wt,17
105,1010.822,403.12699999999995,140.906,864,0.8290000000000001,208.83599999999998,36.969,0.249,wt,18
105,731.8889999999999,573.5880000000001,122.661,1153,0.762,270.375,39.169000000000004,0.198,wt,3
105,21.314,565.7230000000001,59.534,743,0.769,211.362,33.69,0.209,wt,0
105,708.378,499.07800000000003,61.449,1735,0.665,494.666,62.549,0.08900000000000001,wt,1
105,701.9060000000001,739.082,140.528,988,0.7979999999999999,213.84799999999998,37.135999999999996,0.271,wt,20
105,87.399,464.417,30.256,1526,0.816,272.617,51.858999999999995,0.258,wt,24
105,328.17900000000003,876.263,175.365,742,0.777,188.97799999999998,33.217,0.261,wt,28
105,387.88599999999997,375.71,59.744,827,0.769,202.291,34.129,0.254,wt,32
105,396.82099999999997,691.3560000000001,11.889000000000001,871,0.823,181.321,33.608000000000004,0.33299999999999996,wt,33
105,330.718,572.508,55.408,633,0.7709999999999999,179.078,30.105,0.248,wt,29
105,594.28,183.054,161.114,854,0.8290000000000001,193.421,34.592,0.287,wt,37
105,684.164,182.27900000000002,144.32399999999998,1212,0.795,279.688,42.199,0.195,wt,21
105,685.7,307.731,86.73,635,0.754,170.451,29.378,0.275,wt,25
106,804.732,935.171,125.70700000000001,708,0.792,165.27900000000002,33.896,0.326,wt,8
106,1010.3510000000001,402.744,149.47,877,0.826,193.52200000000002,37.593,0.294,wt,18
106,734.76,259.547,148.782,720,0.785,194.25,31.373,0.24,wt,2
106,794.804,482.51,3.18,1412,0.768,324.45799999999997,45.364,0.16899999999999998,wt,5
106,791.956,674.309,165.96400000000003,934,0.816,201.563,36.171,0.289,wt,6
106,798.2719999999999,795.937,123.69,636,0.7909999999999999,160.108,30.647,0.312,wt,22
106,852.2439999999999,544.196,164.899,1576,0.731,340.6,53.965,0.171,wt,9
106,731.8,576.896,99.866,1127,0.774,278.032,40.065,0.183,wt,3
106,988.5830000000001,472.772,132.436,1038,0.759,266.57599999999996,39.14,0.184,wt,16
106,995.33,852.225,39.958,1238,0.7879999999999999,263.546,41.68,0.22399999999999998,wt,17
106,901.6139999999999,589.177,48.18,1280,0.768,285.688,43.38,0.19699999999999998,wt,12
106,714.418,494.77099999999996,79.796,1363,0.759,294.073,42.047,0.198,wt,1
106,681.96,182.38299999999998,136.548,1170,0.773,306.801,40.708,0.156,wt,21
106,686.2410000000001,307.047,24.305,618,0.797,162.69299999999998,28.805999999999997,0.293,wt,25
106,23.226,562.7909999999999,79.563,705,0.807,154.451,33.174,0.371,wt,0
106,89.181,471.973,58.861000000000004,1551,0.8109999999999999,324.215,50.23,0.185,wt,24
106,330.103,569.8,107.354,614,0.782,162.836,28.524,0.29100000000000004,wt,29
106,329.223,874.6519999999999,147.529,739,0.7959999999999999,170.007,34.291,0.321,wt,28
106,387.58099999999996,374.717,68.459,807,0.8,183.66400000000002,33.853,0.301,wt,32
106,698.841,738.698,45.0,990,0.799,235.262,37.049,0.225,wt,20
106,594.341,181.81900000000002,156.615,841,0.757,202.392,33.751999999999995,0.258,wt,37
106,396.5,690.065,92.86200000000001,866,0.802,198.877,34.615,0.275,wt,33
107,735.1610000000001,260.79200000000003,148.782,744,0.774,205.94799999999998,31.97,0.22,wt,2
107,795.413,482.376,12.529000000000002,1392,0.772,342.458,45.126000000000005,0.149,wt,5
107,796.9780000000001,795.122,141.582,646,0.7979999999999999,161.622,32.135999999999996,0.311,wt,22
107,804.302,934.3860000000001,112.62,717,0.769,194.97799999999998,33.282,0.237,wt,8
107,852.421,545.4,155.037,1595,0.6970000000000001,436.825,56.638000000000005,0.105,wt,9
107,901.742,588.783,99.273,1241,0.755,322.45799999999997,42.022,0.15,wt,12
107,731.96,573.81,66.801,1120,0.768,292.073,39.271,0.165,wt,3
107,987.45,472.168,128.85299999999998,1053,0.7509999999999999,275.789,38.902,0.174,wt,16
107,993.809,853.06,36.193000000000005,1267,0.7829999999999999,274.032,42.6,0.212,wt,17
107,1010.923,402.441,175.91400000000002,871,0.8320000000000001,187.27900000000002,38.292,0.312,wt,18
107,700.6419999999999,738.9739999999999,139.686,1010,0.8059999999999999,234.333,37.214,0.231,wt,20
107,791.916,673.7669999999999,151.07399999999998,967,0.799,236.291,37.143,0.218,wt,6
107,709.1619999999999,499.088,46.975,1706,0.557,540.607,65.589,0.073,wt,1
107,684.932,305.384,174.80599999999998,585,0.779,176.007,27.84,0.237,wt,25
107,22.358,563.383,85.601,677,0.764,179.421,32.14,0.264,wt,0
107,94.25200000000001,482.892,141.746,1583,0.78,304.759,58.226000000000006,0.214,wt,24
107,329.82,567.127,23.629,657,0.8,156.79399999999998,29.65,0.336,wt,29
107,389.459,374.406,78.408,785,0.775,210.635,33.598,0.222,wt,32
107,395.50699999999995,690.805,177.06400000000002,846,0.828,172.108,34.41,0.359,wt,33
107,329.004,875.545,158.19899999999998,732,0.8240000000000001,174.93599999999998,32.81,0.301,wt,28
107,595.4209999999999,181.63299999999998,169.563,818,0.815,187.321,34.258,0.293,wt,37
107,682.7610000000001,178.52,149.657,1129,0.815,262.132,40.775999999999996,0.20600000000000002,wt,21
108,852.262,545.691,158.19899999999998,1587,0.745,405.269,53.845,0.121,wt,9
108,734.673,260.562,129.987,768,0.716,251.304,32.653,0.153,wt,2
108,790.439,670.6260000000001,66.038,917,0.809,212.53400000000002,34.375,0.255,wt,6
108,796.279,480.89300000000003,26.075,1346,0.754,321.872,44.746,0.163,wt,5
108,797.76,796.018,81.87,654,0.8109999999999999,155.966,30.296,0.33799999999999997,wt,22
108,802.868,932.4889999999999,130.601,699,0.804,175.66400000000002,32.183,0.285,wt,8
108,994.569,851.457,57.619,1276,0.8140000000000001,231.747,42.0,0.299,wt,17
108,1011.2589999999999,403.275,158.96200000000002,819,0.8290000000000001,175.865,35.811,0.33299999999999996,wt,18
108,989.885,475.134,172.235,1039,0.8,234.919,38.961999999999996,0.237,wt,16
108,731.75,573.12,15.460999999999999,1152,0.7190000000000001,363.57099999999997,38.863,0.11,wt,3
108,901.69,588.357,73.301,1262,0.7340000000000001,334.70099999999996,42.371,0.142,wt,12
108,714.288,495.653,92.083,1366,0.728,331.772,42.282,0.156,wt,1
108,390.224,373.594,39.611,794,0.8190000000000001,179.66400000000002,32.757,0.309,wt,32
108,685.291,306.099,120.37899999999999,593,0.8029999999999999,151.137,28.962,0.326,wt,25
108,700.6089999999999,737.4730000000001,80.75399999999999,1017,0.805,214.97799999999998,36.95,0.27699999999999997,wt,20
108,21.686,562.849,71.565,711,0.7609999999999999,201.563,31.68,0.22,wt,0
108,95.56,480.345,131.186,1576,0.7959999999999999,312.659,58.104,0.203,wt,24
108,326.982,875.3789999999999,140.599,720,0.809,169.179,32.381,0.316,wt,28
108,331.12,569.278,80.27199999999999,623,0.804,164.69299999999998,30.633000000000003,0.289,wt,29
108,397.36800000000005,690.747,61.504,857,0.802,203.706,34.039,0.26,wt,33
108,595.215,182.127,112.62,853,0.816,207.22,34.609,0.25,wt,37
108,682.648,176.99099999999999,142.696,1174,0.7809999999999999,276.032,41.443000000000005,0.19399999999999998,wt,21
109,735.092,258.819,154.134,718,0.7509999999999999,208.392,32.016,0.20800000000000002,wt,2
109,797.61,482.264,22.203000000000003,1394,0.762,309.487,45.349,0.183,wt,5
109,791.77,672.216,164.055,943,0.769,263.061,36.711,0.171,wt,6
109,798.1510000000001,798.1289999999999,85.236,665,0.8320000000000001,140.55100000000002,30.959,0.423,wt,22
109,804.314,932.997,73.009,706,0.778,184.007,33.241,0.262,wt,8
109,852.2860000000001,544.955,165.343,1579,0.705,382.884,53.618,0.135,wt,9
109,988.1089999999999,473.605,133.21,1052,0.763,280.86,37.084,0.168,wt,16
109,997.997,848.74,68.199,1248,0.7909999999999999,288.86,42.348,0.188,wt,17
109,732.2560000000001,573.3330000000001,147.995,1136,0.7759999999999999,273.931,38.402,0.19,wt,3
109,900.802,589.506,95.82600000000001,1246,0.7909999999999999,301.487,42.012,0.172,wt,12
109,1011.294,402.655,141.116,817,0.8490000000000001,170.208,35.899,0.354,wt,18
109,699.5219999999999,737.3939999999999,159.444,960,0.8,217.463,36.133,0.255,wt,20
109,687.013,308.012,133.83100000000002,600,0.7859999999999999,164.69299999999998,29.618000000000002,0.278,wt,25
109,717.6160000000001,495.19699999999995,140.477,1404,0.7509999999999999,358.35699999999997,42.952,0.13699999999999998,wt,1
109,22.653000000000002,563.075,142.524,691,0.76,200.735,31.480999999999998,0.215,wt,0
109,90.959,466.16,20.433,1398,0.797,303.58799999999997,46.647,0.191,wt,24
109,328.996,569.847,41.63399999999999,649,0.7759999999999999,203.94799999999998,29.997,0.196,wt,29
109,389.707,374.165,32.005,802,0.7979999999999999,194.635,33.302,0.266,wt,32
109,397.76199999999994,690.748,114.677,884,0.8059999999999999,212.877,34.352,0.245,wt,33
109,326.95799999999997,876.34,139.399,705,0.807,171.421,32.769,0.301,wt,28
109,594.244,180.523,149.036,837,0.7979999999999999,188.007,34.080999999999996,0.298,wt,37
109,683.8919999999999,180.695,161.94,1203,0.823,232.77700000000002,40.982,0.27899999999999997,wt,21
110,802.582,934.706,120.141,705,0.7979999999999999,153.966,31.846,0.374,wt,8
110,735.002,259.159,32.829,741,0.7929999999999999,179.321,31.734,0.29,wt,2
110,790.675,671.077,138.013,944,0.813,203.463,35.284,0.287,wt,6
110,796.4760000000001,481.149,169.315,1386,0.7290000000000001,345.671,43.98,0.146,wt,5
110,797.7719999999999,797.5310000000001,108.925,635,0.835,151.279,31.175,0.349,wt,22
110,853.05,545.629,167.125,1580,0.684,454.524,54.193999999999996,0.096,wt,9
110,1010.638,402.51800000000003,145.561,869,0.8170000000000001,202.007,36.638000000000005,0.268,wt,18
110,900.206,588.635,77.242,1254,0.736,354.70099999999996,43.326,0.125,wt,12
110,989.118,475.11800000000005,36.87,1024,0.7859999999999999,249.06099999999998,36.864000000000004,0.207,wt,16
