frame,y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
159,703.8860000000001,626.696,28.872,797,0.725,247.40400000000002,35.148,0.16399999999999998,159,5
159,632.23,525.9680000000001,29.32,730,0.746,212.635,31.701,0.203,159,1
160,705.83,627.24,27.814,776,0.757,220.291,35.523,0.201,160,5
160,631.1469999999999,525.562,30.081999999999997,743,0.76,229.605,31.448,0.177,160,1
161,632.339,525.101,30.804000000000002,764,0.733,211.463,31.579,0.215,161,1
161,706.2260000000001,626.77,30.043000000000003,785,0.77,217.12,33.269,0.209,161,5
162,706.06,627.305,30.489,798,0.736,240.576,33.325,0.17300000000000001,162,5
162,632.6569999999999,524.759,29.394000000000002,719,0.7709999999999999,190.83599999999998,31.145,0.248,162,1
163,706.3660000000001,628.534,28.805999999999997,771,0.755,199.321,34.079,0.244,163,5
163,632.197,521.817,28.65,703,0.7390000000000001,243.889,31.241999999999997,0.149,163,1
164,704.796,627.326,29.141,729,0.757,205.94799999999998,31.851,0.21600000000000003,164,5
164,630.942,520.5459999999999,28.201,718,0.7490000000000001,232.19099999999997,32.417,0.16699999999999998,164,1
165,706.3660000000001,626.893,28.691,768,0.7240000000000001,236.09,34.082,0.17300000000000001,165,5
165,630.422,518.641,29.151999999999997,735,0.737,229.019,32.101,0.17600000000000002,165,1
166,707.67,626.86,27.223000000000003,784,0.688,248.132,36.668,0.16,166,5
166,629.136,518.245,29.488000000000003,748,0.726,225.94799999999998,32.298,0.184,166,1
167,706.076,625.9780000000001,28.733,779,0.72,274.132,34.52,0.13,167,5
167,629.529,519.271,30.191,768,0.7170000000000001,276.375,32.389,0.126,167,1
168,707.2639999999999,626.96,28.235,806,0.693,259.546,36.346,0.15,168,5
168,630.033,518.997,29.057,719,0.757,214.877,31.505,0.196,168,1
169,706.1419999999999,626.378,26.475,729,0.748,223.463,35.06,0.183,169,5
169,629.427,517.97,28.828000000000003,715,0.736,219.12,31.579,0.187,169,1
170,703.779,625.503,27.118000000000002,717,0.7659999999999999,198.635,33.664,0.228,170,5
170,628.376,517.44,29.369,712,0.7120000000000001,235.16099999999997,30.866999999999997,0.162,170,1
171,704.841,625.868,27.959,759,0.7290000000000001,258.818,34.565,0.142,171,5
171,628.812,517.503,28.671999999999997,667,0.711,234.09,29.619,0.153,171,1
172,707.7589999999999,625.3240000000001,25.4,756,0.7040000000000001,253.40400000000002,37.896,0.14800000000000002,172,5
172,628.565,516.597,28.629,708,0.685,264.132,31.487,0.128,172,1
173,708.755,625.137,25.568,752,0.6940000000000001,227.262,37.448,0.183,173,5
173,628.525,516.347,28.05,713,0.737,232.43400000000003,32.365,0.166,173,1
174,706.062,625.254,29.986,719,0.767,184.593,30.53,0.265,174,5
174,628.344,517.419,28.373,717,0.743,219.12,32.176,0.188,174,1
175,627.762,516.9069999999999,26.787,664,0.726,222.77700000000002,31.561,0.168,175,1
175,707.69,625.9259999999999,27.978,699,0.72,212.291,31.81,0.195,175,5
176,708.097,627.101,26.916,729,0.742,235.84799999999998,34.485,0.165,176,5
176,629.389,517.4159999999999,28.145,701,0.743,198.291,31.713,0.22399999999999998,176,1
177,713.919,627.4780000000001,24.489,725,0.679,215.22,37.695,0.19699999999999998,177,5
177,629.876,516.3,26.482,646,0.7390000000000001,199.463,31.06,0.204,177,1
178,629.685,518.236,27.471,659,0.74,195.706,30.544,0.21600000000000003,178,1
178,710.6239999999999,627.107,28.531999999999996,731,0.732,216.291,32.621,0.196,178,5
179,705.9069999999999,625.861,29.554000000000002,712,0.7,247.262,30.675,0.146,179,5
179,629.863,517.805,27.735,702,0.718,238.576,32.227,0.155,179,1
180,709.255,626.93,27.331999999999997,751,0.75,227.22,34.985,0.183,180,5
180,627.752,518.8480000000001,28.458000000000002,713,0.701,282.517,31.9,0.11199999999999999,180,1
181,626.961,518.765,28.069000000000003,648,0.7340000000000001,215.94799999999998,29.394000000000002,0.175,181,1
181,706.757,627.812,26.921999999999997,715,0.7490000000000001,196.735,33.815,0.23199999999999998,181,5
